"Dierenzoeker								",,,,
,vleugels,doorzichtige vleugels,,__vleugelsDoorzichtigeVleugels.png
,vleugels,geen,,__vleugelsGeen.png
,vleugels,geen vleugels,,__vleugelsGeenVleugels.png
,vleugels,gekleurd,,__vleugelsGekleurd.png
,vleugels,gevlekt,,__vleugelsGevlekt.png
,vleugels,met huid,,__vleugelsMetHuid.png
,vleugels,met veren,,__vleugelsMetVeren.png
,vleugels,niet doorzichtige vleugels,,__vleugelsNietDoorzichtigeVleugels.png
,vleugels,nvt,,__vleugelsNvt.png
,vleugels,schilden,,__vleugelsSchilden.png
lichaam,vorm,bolletje,,__vormBolletje.png
lichaam,vorm,dik,,__vormDik.png
lichaam,vorm,drie delen,,__vormDrieDelen.png
lichaam,vorm,driehoekig,,__vormDriehoekig.png
lichaam,vorm,dun,,__vormDun.png
lichaam,vorm,lang,,__vormLang.png
lichaam,vorm,met huisje,,__vormMetHuisje.png
lichaam,vorm,met schelp,,__vormMetSchelp.png
lichaam,vorm,plat,,__vormPlat.png
lichaam,vorm,rond,,__vormRond.png
lichaam,vorm,segmenten,,__vormSegmenten.png
lichaam,vorm,twee delen,,__vormTweeDelen.png
lichaam,vorm,uit segmenten,,__vormUitSegmenten.png
,seizoen,hele jaar,,__tijdHeleJaar.png
,seizoen,herfst,,__tijdHerfst.png
,seizoen,lente,,__tijdLente.png
,seizoen,voorjaar,,__tijdVoorjaar.png
,seizoen,winter,,__tijdWinter.png
,seizoen,zomer,,__tijdZomer.png
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
"								",,,,
"								",,,,
"								",,,,
"								",,,,
"								",,,,
"								",,,,
"								",,,,
"								",,,,
"								",,,,
"								",,,,
"								",,,,
"								",,,,
"								",,,,
"								",,,,
"								",,,,
"								",,,,
"								",,,,
"								",,,,
"								",,,,
"								",,,,
"								",,,,
"								",,,,
"								",,,,
